text,label
Please could you give me a refund,Disputes
"If I bought something I didn't like, can I get a refund?",Disputes
I bought something that I need a refund for.,Disputes
I want to cancel a purchase,Disputes
Am I able to get a refund for something I bought?,Disputes
"My order hasn't shown up yet, what can I do?",Disputes
My package is taking too long to arrive and I don't want it anymore. Can I get a refund?,Disputes
I would like to cancel my order.,Disputes
I want this fee reversed from my account.,Disputes
I want a refund,Disputes
I'd like to discuss an order I placed quite a long time ago. I have yet to receive it and am growing upset.  I want a refund as I now refuse to pay for the product.,Disputes
I ordered something online a while ago and I haven't gotten it. I would like a refund.,Disputes
"I received the wrong color and size, can I return it?",Disputes
Is it possible to get a refund?,Disputes
What's your refund policy if I bought an item from you?,Disputes
I want to cancel my purchase,Disputes
Can I get an item refunded?,Disputes
Please help! I need a refund on a transaction on something I bought and I need the refund right away!,Disputes
I purchased this item and would like a refund,Disputes
Hello I changed my mind and really need a refund on one of things I bought recently. Can you please cancel the transaction and get me my money back. Pls it's urgent,Disputes
How can I get a refund for an item I purchased but has not yet arrived?,Disputes
Can you please assist on my item that needs to be refunded?,Disputes
I didn't enjoy my tutor session and want a refund back. How do I go about doing this?,Disputes
I would like to cancel my previous purchase.,Disputes
Can you please refund my item?,Disputes
I made a purchase and would like to get a refund for what I bought can you have the money put back in my account?,Disputes
"Hey, I ordered a thing but changed my mind and want a refund on it. Since I haven't received the thing, would you just go ahead and cancel the payment for me?",Disputes
Can I have my money refunded for an item,Disputes
What do I need to do for a refund?,Disputes
I am interested in cancelling a purchase,Disputes
"It's been over a month and i still haven't received my goods! I ordered a pencil for crying out loud, it's not that hard to deliver that! I'm done with these people, give me a refund immediately! I'll search for my Japanese exclusive pencil elsewhere!",Disputes
How do I get my money back for something I bought?,Disputes
"Hi need your help for getting the refund or cancel the payment of an item, i have ordered but still have not received it.",Disputes
"I need your help to get a refund for an item I just bought, can you cancel the payment since what I bought hasn't arrived yet.",Disputes
How do I reverse a transaction on my account?,Disputes
Am I able to get a refund for a purchase?,Disputes
I need a refund for something I bought.,Disputes
I want a refund for my item,Disputes
Can I receive a refund for an item I purchased?,Disputes
Give me a refund,Disputes
I want a refund on this.,Disputes
Is it possible to have an item refunded?,Disputes
I made an online purchase and the order has not shown up. Give me my money back.,Disputes
What is the refund procedure?,Disputes
Hello I changed my mind and really need a refund on something I bought recently. Can you please cancel the transaction and get me my money back. Please it's urgent.,Disputes
How do I begin the process of a refund?,Disputes
I bought something and want the money refunded can I get some help with that?,Disputes
What is your refund policy for products I have purchased?,Disputes
I would like to receive a refund for something I bought.,Disputes
My product was faulty.,Disputes
I need a refund. This is not what i wanted.,Disputes
I bought something online a week ago and i never got it in the mail.Can I just get my money back now I don't want to keep waiting on something that isn't going to show up.,Disputes
